,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1300,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Krispy Kreme,43.65583357917441,-79.3994168504878,Donut Shop
1301,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,House of Gourmet 滿庭芳,43.653273281195816,-79.39722973434182,Chinese Restaurant
1302,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Rosewood Chinese Cuisine,43.65317123090316,-79.39670982441321,Chinese Restaurant
1303,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Café Pamenar,43.65667776586101,-79.402821713777,Café
1304,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,New Sky Restaurant 小沙田食家,43.65533674412141,-79.39889716243826,Chinese Restaurant
1305,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Kanto,43.6521668804813,-79.40484262234281,Filipino Restaurant
1306,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Urban Herbivore,43.65619336278354,-79.40267323355785,Vegetarian / Vegan Restaurant
1307,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Bun Saigon Vietnamese Restaurant,43.651676463481216,-79.39765619789816,Vietnamese Restaurant
1308,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,One Zo Tapioca,43.65660806239219,-79.39942623739408,Bubble Tea Shop
1309,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Yummy Yummy Dumpling 口口香餃子館,43.65369918349761,-79.39625877650388,Dumpling Restaurant
1310,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Anh Dao,43.6562166496578,-79.39926507682435,Vietnamese Restaurant
1311,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Trinity Common,43.65658951604609,-79.4027605130573,Bar
1312,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Kensington Brewing Company,43.65654075339515,-79.40268640008452,Brewery
1313,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Asian Legend 味香村,43.65360271388312,-79.39504693953127,Chinese Restaurant
1314,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Dim Sum King Seafood Restaurant,43.653503,-79.395405,Dim Sum Restaurant
1315,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Mother's Dumplings,43.65710501801941,-79.39955196237875,Dumpling Restaurant
1316,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Alexandra Park,43.650582680667924,-79.40453778486872,Park
1317,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Hotel Ocho,43.649999794212526,-79.39660870907747,Hotel Bar
1318,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Toronto Western Hospital,43.65343431584569,-79.40607359183444,Hospital
1319,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Gushi,43.65225817681606,-79.40488372625506,Japanese Restaurant
1320,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,金城超級市場 Lucky Moose Food Mart,43.65365148008927,-79.3944133930438,Grocery Store
1321,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
1322,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,College Backpackers,43.65683749268775,-79.40320279537319,Bed & Breakfast
1323,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Tim Hortons,43.6533029125017,-79.4054567813873,Coffee Shop
1324,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Booster Juice,43.65365721,-79.40613631,Juice Bar
1325,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Shoppers Drug Mart,43.653702,-79.406093,Pharmacy
1326,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,KOS,43.65502568322186,-79.40335800214416,Breakfast Spot
1327,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,Pho Tien,43.6528316250137,-79.40624186404881,Vietnamese Restaurant
1328,"Chinatown,Grange Park,Kensington Market",43.6532057,-79.4000493,The Supermarket,43.656679898773774,-79.40295434688701,Bar
1329,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,LCBO,43.686990631074885,-79.39923810519545,Liquor Store
1330,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,The Market By Longo’s,43.686711,-79.399536,Supermarket
1331,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Mary Be Kitchen,43.687708,-79.395062,Restaurant
1332,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Union Social Eatery,43.68789522205706,-79.39491559605742,American Restaurant
1333,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Daeco Sushi,43.68783769992881,-79.39565249242683,Sushi Restaurant
1334,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Starbucks,43.686756,-79.398292,Coffee Shop
1335,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Tim Hortons,43.687682,-79.39684,Coffee Shop
1336,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Fionn MacCool's,43.68792137317272,-79.39478325313542,Pub
1337,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Raiders E-Sports Centre,43.687682915990386,-79.39594439646025,Sports Bar
1338,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Scallywags,43.687981749962695,-79.39467568457059,Pub
1339,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Popeyes Louisiana Kitchen,43.6893,-79.395302,Fried Chicken Joint
1340,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Brown Community Recreation Centre,43.68484822555744,-79.40192663549803,Athletics & Sports
1341,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Sprout,43.687995609133544,-79.39465149552744,Vietnamese Restaurant
1342,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,Pizzaiolo,43.68799051263145,-79.39463424218918,Pizza Place
1343,"Deer Park,Forest Hill SE,Rathnelly,South Hill,Summerhill West",43.68641229999999,-79.4000493,TTC Stop #,43.6858256,-79.40498099,Light Rail Station
1344,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Billy Bishop Toronto City Airport (YTZ) (Billy Bishop Toronto City Airport),43.631541287490016,-79.3958684847778,Airport
1345,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Porter Lounge,43.63068,-79.395756,Airport Lounge
1346,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Toronto Harbour,43.63304549594827,-79.39648421332333,Harbor / Marina
1347,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Billy Bishop Café,43.63113165872724,-79.39613873448842,Airport Food Court
1348,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Air Canada Check-In Counter,43.631225969080035,-79.3959873701636,Airport Terminal
1349,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Crew Room,43.63135993598351,-79.39610738952823,Airport Lounge
1350,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Market@416,43.631653,-79.39451,Bar
1351,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Want Passport,43.63148266310702,-79.39607739313684,Boutique
1352,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Porter Airlines Check-In Counter,43.631683,-79.395454,Airport Service
1353,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Porter FBO Limited,43.630717162940016,-79.3986976146698,Airport Terminal
1354,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,HeliTours,43.63070559837703,-79.39876017431267,Airport Service
1355,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,ORNGE - Toronto Air Base,43.63166229946016,-79.39816647981402,Airport Service
1356,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Edward Hanlan Statue,43.62772066806761,-79.38927421473466,Sculpture Garden
1357,"CN Tower,Bathurst Quay,Island airport,Harbourfront West,King and Spadina,Railway Lands,South Niagara",43.6289467,-79.3944199,Hanlan's Point Ferry,43.62781263197712,-79.38910853273904,Boat or Ferry
1358,Rosedale,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
1359,Rosedale,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1360,Rosedale,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1361,Rosedale,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1362,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
1363,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1364,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
1365,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Berczy Park,43.64804835388851,-79.3751722909452,Park
1366,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
1367,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
1368,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
1369,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1370,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1371,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1372,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
1373,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
1374,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1375,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1376,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1377,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1378,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1379,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1380,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1381,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1382,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
1383,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1384,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1385,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1386,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1387,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1388,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1389,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Italian Restaurant
1390,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.647261,-79.378599,Coffee Shop
1391,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1392,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
1393,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1394,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1395,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Joint - Hogtown Smoke,43.649149979382656,-79.3746782955818,BBQ Joint
1396,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
1397,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1398,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Winners,43.6477479,-79.3745508,Department Store
1399,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1400,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1401,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1402,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1403,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1404,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Loaded Pierogi,43.647965,-79.373427,Comfort Food Restaurant
1405,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1406,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Carisma,43.64961671774303,-79.3754337751762,Italian Restaurant
1407,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1408,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
1409,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1410,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Eggspectation,43.646526,-79.375134,Breakfast Spot
1411,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1412,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Café Plenty,43.6491179354577,-79.37831288380438,Café
1413,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1414,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1415,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
1416,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1417,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1418,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1419,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1420,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1421,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1422,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Molecular Gastronomy Restaurant
1423,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1424,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Paddington's Pump,43.649035,-79.371899,Diner
1425,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Brookfield Place,43.646790641203026,-79.37876938530562,Shopping Mall
1426,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1427,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1428,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
1429,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1430,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
1431,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1432,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1433,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.649328,-79.378339,Coffee Shop
1434,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
1435,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
1436,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.644285,-79.369771,Coffee Shop
1437,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1438,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
1439,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1440,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1441,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
1442,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
1443,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. James Park,43.6504248002309,-79.3723109702051,Park
1444,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Carnicero's,43.64881585146593,-79.37163857542666,Butcher
1445,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.650159,-79.377793,Coffee Shop
1446,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.646516,-79.380059,Coffee Shop
1447,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1448,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1449,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1450,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Mirto,43.650702,-79.376307,Italian Restaurant
1451,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1452,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1453,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
1454,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1455,Stn A PO Boxes 25 The Esplanade,43.6464352,-79.37484599999998,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1456,"Cabbagetown,St. James Town",43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Diner
1457,"Cabbagetown,St. James Town",43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
1458,"Cabbagetown,St. James Town",43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
1459,"Cabbagetown,St. James Town",43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
1460,"Cabbagetown,St. James Town",43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1461,"Cabbagetown,St. James Town",43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1462,"Cabbagetown,St. James Town",43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1463,"Cabbagetown,St. James Town",43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1464,"Cabbagetown,St. James Town",43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1465,"Cabbagetown,St. James Town",43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1466,"Cabbagetown,St. James Town",43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1467,"Cabbagetown,St. James Town",43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1468,"Cabbagetown,St. James Town",43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1469,"Cabbagetown,St. James Town",43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Caribbean Restaurant
1470,"Cabbagetown,St. James Town",43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
1471,"Cabbagetown,St. James Town",43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1472,"Cabbagetown,St. James Town",43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1473,"Cabbagetown,St. James Town",43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1474,"Cabbagetown,St. James Town",43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1475,"Cabbagetown,St. James Town",43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1476,"Cabbagetown,St. James Town",43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1477,"Cabbagetown,St. James Town",43.667967,-79.3676753,Thai Room - Cabbagetown,43.6641587260231,-79.36818872980979,Thai Restaurant
1478,"Cabbagetown,St. James Town",43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1479,"Cabbagetown,St. James Town",43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1480,"Cabbagetown,St. James Town",43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
1481,"Cabbagetown,St. James Town",43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.66421724890659,-79.36826854052997,Bakery
1482,"Cabbagetown,St. James Town",43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1483,"Cabbagetown,St. James Town",43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1484,"Cabbagetown,St. James Town",43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1485,"Cabbagetown,St. James Town",43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1486,"Cabbagetown,St. James Town",43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
1487,"Cabbagetown,St. James Town",43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
1488,"Cabbagetown,St. James Town",43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
1489,"Cabbagetown,St. James Town",43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
1490,"Cabbagetown,St. James Town",43.667967,-79.3676753,Johnny G's,43.66456495893274,-79.36806027251208,Breakfast Spot
1491,"Cabbagetown,St. James Town",43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
